permeability
-7 0 0 8.333333333e-10 8.333333333e-10 8.333333333e-10
-8 0 0 8.333333333e-10 8.333333333e-10 8.333333333e-10
-9 0 0 8.333333333e-10 8.333333333e-10 8.333333333e-10
-10 0 0 8.333333333e-10 8.333333333e-10 8.333333333e-10
-11 0 0 8.333333333e-10 8.333333333e-10 8.333333333e-10
-12 0 0 8.333333333e-10 8.333333333e-10 8.333333333e-10
-13 0 0 8.333333333e-10 8.333333333e-10 8.333333333e-10
-14 0 0 8.333333333e-10 8.333333333e-10 8.333333333e-10
-15 0 0 8.333333333e-10 8.333333333e-10 8.333333333e-10
-16 0 0 8.333333333e-10 8.333333333e-10 8.333333333e-10
-17 0 0 8.333333333e-10 8.333333333e-10 8.333333333e-10
-18 0 0 8.333333333e-10 8.333333333e-10 8.333333333e-10
-19 0 0 8.333333333e-10 8.333333333e-10 8.333333333e-10
-20 0 0 8.333333333e-10 8.333333333e-10 8.333333333e-10
-21 0 0 8.333333333e-10 8.333333333e-10 8.333333333e-10
-22 0 0 8.333333333e-10 8.333333333e-10 8.333333333e-10
-23 0 0 8.333333333e-10 8.333333333e-10 8.333333333e-10
-24 0 0 8.333333333e-10 8.333333333e-10 8.333333333e-10
-25 0 0 8.333333333e-10 8.333333333e-10 8.333333333e-10
