Fracture Radii List After Isolated Fracture and Cluster Removal
Format: xRadius yRadius Family# (-2 = userPolygon, -1 = userRectangle, 0 = userEllipse, > 0 is family in order of famProb)
3.6249 7.2498 1
4.57269 9.14539 2
3.39807 6.79614 1
3.04096 6.08192 1
2.16878 4.33755 1
4.46824 8.93648 2
2.84176 5.68352 2
1.3949 2.78981 1
2.76208 5.52416 2
2.1026 4.20519 2
1.77537 3.55075 2
1.38775 2.77549 1
1.37884 2.75769 1
1.73141 3.46281 2
1.71113 3.42227 2
1.58615 3.1723 2
1.1613 2.32261 1
1.07967 2.15933 1
1.55571 3.11142 2
